TVT,GR,Geology
10226.45,142.42999999999998,
10226.7,142.42999999999998,
10226.95,142.42999999999998,
10227.2,142.89,
10227.45,142.89,
10227.7,144.0,
10227.95,144.0,
10228.2,145.60999999999999,
10228.45,145.60999999999999,
10228.7,143.76,
10228.95,143.76,
10229.2,142.32999999999998,
10229.45,142.32999999999998,
10229.7,144.95,
10229.95,144.95,
10230.2,142.25,
10230.45,142.25,
10230.7,137.34,
10230.95,137.34,
10231.2,139.38,
10231.45,139.38,
10231.7,142.48,
10231.95,142.48,
10232.2,142.35999999999999,
10232.45,142.35999999999999,
10232.7,143.13,
10232.95,143.13,
10233.2,145.92999999999998,
10233.45,145.92999999999998,
10233.7,137.6,
10233.95,137.6,
10234.2,124.85000000000001,
10234.45,124.85000000000001,
10234.7,128.82999999999998,
10234.95,128.82999999999998,
10235.2,140.7,
10235.45,140.7,
10235.7,141.69,
10235.95,141.69,
10236.2,134.78,
10236.45,134.78,
10236.7,132.39,
10236.95,132.39,
10237.2,135.65,
10237.45,135.65,
10237.7,137.91,
10237.95,137.91,
10238.2,138.16,
10238.45,138.16,
10238.7,139.64,
10238.95,139.64,
10239.2,141.25,
10239.45,141.25,
10239.7,141.63,
10239.95,141.63,
10240.2,142.48999999999998,
10240.45,142.48999999999998,
10240.7,144.91,
10240.95,144.91,
10241.2,145.72,
10241.45,145.72,
10241.7,142.32,
10241.95,142.32,
10242.2,137.69,
10242.45,137.69,
10242.7,138.69,
10242.95,138.69,
10243.2,144.92999999999998,
10243.45,144.92999999999998,
10243.7,148.07,
10243.95,148.07,
10244.2,146.48,
10244.45,146.48,
10244.7,143.10999999999999,
10244.95,143.10999999999999,
10245.2,141.75,
10245.45,141.75,
10245.7,141.54999999999998,
10245.95,141.54999999999998,
10246.2,142.06,
10246.45,142.06,
10246.7,141.29999999999998,
10246.95,141.29999999999998,
10247.2,139.34,
10247.45,139.34,
10247.7,141.39,
10247.95,141.39,
10248.2,142.01999999999998,
10248.45,142.01999999999998,
10248.7,139.9,
