TVT,GR,Geology
10451.45,132.24,
10452.45,145.03,
10453.45,157.82,
10454.45,114.95,
10455.45,116.61,
10456.45,118.28,
10457.45,119.94,
10458.45,121.61,
10459.45,123.27,
10460.45,124.94,
10461.45,126.60000000000001,
10462.45,128.26999999999998,
10463.45,128.68,
10464.45,131.54999999999998,
10465.45,134.41,
10466.45,151.58999999999997,
10467.45,119.13000000000001,
10468.45,119.13000000000001,
10469.45,105.77,
10470.45,101.95,
10471.45,101.95,
10472.45,115.31,
10473.45,124.86,
10474.45,115.32000000000001,
10475.45,106.73,
10476.45,107.68,
10477.45,105.77,
10478.45,102.91,
10479.45,101.95,
10480.45,115.31,
10481.45,117.22,
10482.45,117.22,
10483.45,124.86,
10484.45,44.66,
10485.45,44.66,
10486.45,44.66,
10487.45,44.66,
10488.45,44.66,
10489.45,44.66,
10490.45,44.66,
10491.45,100.99000000000001,
10492.45,156.36999999999998,
10493.45,155.41,
10494.45,140.14,
10495.45,117.22,
10496.45,109.58,
10497.45,112.45,
10498.45,115.31,
10499.45,115.31,
10500.45,112.45,
10501.45,110.54,
10502.45,111.49000000000001,
10503.45,107.68,
10504.45,110.54,
10505.45,117.22,
10506.45,121.04,
10507.45,127.73,
10508.45,130.59,
10509.45,119.14,
10510.45,107.68,
10511.45,111.49000000000001,
10512.45,111.49000000000001,
10513.45,117.22,
10514.45,113.4,
10515.45,113.4,
10516.45,128.68,
10517.45,122.95,
10518.45,117.22,
10519.45,121.04,
10520.45,120.09,
10521.45,119.13000000000001,
10522.45,111.5,
10523.45,107.68,
10524.45,111.49000000000001,
10525.45,107.68,
10526.45,103.86,
10527.45,101.95,
10528.45,101.95,
10529.45,101.95,
10530.45,103.86,
10531.45,103.86,
10532.45,109.58,
10533.45,98.13000000000001,
10534.45,98.13000000000001,
10535.45,103.86,
10536.45,101.95,
10537.45,101.95,
10538.45,113.4,
10539.45,109.59,
10540.45,105.77,
10541.45,100.04,
10542.45,98.13000000000001,
10543.45,101.95,
10544.45,106.72,
10545.45,112.45,
10546.45,113.4,
10547.45,115.31,
10548.45,127.73,
10549.45,138.23,
10550.45,119.14,
10551.45,94.31,
10552.45,88.58,
10553.45,87.63000000000001,
10554.45,86.67,
10555.45,98.13000000000001,
10556.45,99.09,
10557.45,104.81,
10558.45,109.58,
10559.45,107.68,
10560.45,105.77,
10561.45,114.36,
10562.45,135.35999999999999,
10563.45,147.76999999999998,
10564.45,124.86,
10565.45,121.05,
10566.45,140.14,
10567.45,101.95,
