TVT,GR,Geology
9971.95,102.85000000000001,
9972.45,103.43,
9972.95,100.92,
9973.45,100.97,
9973.95,100.25,
9974.45,98.97,
9974.95,98.48,
9975.45,98.88000000000001,
9975.95,101.99000000000001,
9976.45,102.55,
9976.95,101.57000000000001,
9977.45,98.16,
9977.95,98.19,
9978.45,101.54,
9978.95,103.62,
9979.45,104.87,
9979.95,104.35000000000001,
9980.45,104.75,
9980.95,101.32000000000001,
9981.45,98.8,
9981.95,97.52,
9982.45,98.04,
9982.95,97.09,
9983.45,92.92,
9983.95,92.46000000000001,
9984.45,93.06,
9984.95,96.56,
9985.45,96.03,
9985.95,97.81,
9986.45,99.35000000000001,
9986.95,101.07000000000001,
9987.45,97.57000000000001,
9987.95,97.23,
9988.45,96.25,
9988.95,102.0,
9989.45,102.3,
9989.95,105.03,
9990.45,103.60000000000001,
9990.95,105.62,
9991.45,103.75,
9991.95,102.68,
9992.45,100.15,
9992.95,102.69,
9993.45,103.13000000000001,
9993.95,105.8,
9994.45,104.79,
9994.95,104.17,
9995.45,103.11,
9995.95,105.52,
9996.45,107.89,
9996.95,104.08,
9997.45,101.31,
9997.95,99.83,
9998.45,102.68,
9998.95,104.18,
9999.45,102.72,
9999.95,102.5,
10000.45,102.59,
10000.95,103.35000000000001,
10001.45,101.75,
10001.95,101.69,
10002.45,103.7,
10002.95,107.87,
10003.45,107.34,
10003.95,108.13000000000001,
10004.45,107.95,
10004.95,105.74000000000001,
10005.45,104.16,
10005.95,104.26,
10006.45,105.23,
10006.95,105.37,
10007.45,101.97,
10007.95,101.67,
10008.45,101.11,
10008.95,102.01,
10009.45,100.73,
10009.95,103.35000000000001,
10010.45,106.33,
10010.95,112.58,
10011.45,109.49000000000001,
10011.95,107.43,
10012.45,102.78,
10012.95,102.2,
10013.45,100.74000000000001,
10013.95,101.16,
10014.45,99.88000000000001,
10014.95,103.35000000000001,
10015.45,102.31,
10015.95,105.0,
10016.45,104.87,
10016.95,105.02,
10017.45,104.78,
10017.95,103.13000000000001,
10018.45,103.10000000000001,
10018.95,102.8,
10019.45,103.63000000000001,
10019.95,106.7,
10020.45,110.24000000000001,
10020.95,110.68,
10021.45,108.91,
10021.95,105.03,
10022.45,101.87,
10022.95,102.35000000000001,
10023.45,103.21000000000001,
10023.95,107.18,
10024.45,105.86,
10024.95,105.96000000000001,
10025.45,106.71000000000001,
10025.95,109.72,
10026.45,107.91,
10026.95,104.65,
10027.45,101.49000000000001,
10027.95,102.13000000000001,
10028.45,104.60000000000001,
10028.95,105.35000000000001,
10029.45,105.64,
10029.95,102.84,
10030.45,101.05,
10030.95,100.52,
10031.45,102.55,
10031.95,104.19,
10032.45,105.06,
10032.95,107.4,
10033.45,107.93,
10033.95,108.76,
10034.45,107.75,
10034.95,109.15,
10035.45,110.56,
10035.95,111.66,
10036.45,110.23,
10036.95,109.42,
10037.45,107.43,
10037.95,106.46000000000001,
10038.45,106.04,
10038.95,105.39,
10039.45,109.60000000000001,
10039.95,109.38000000000001,
10040.45,104.75,
10040.95,99.72,
10041.45,99.38000000000001,
10041.95,102.45,
10042.45,104.22,
10042.95,103.88000000000001,
10043.45,104.2,
10043.95,101.79,
10044.45,100.2,
10044.95,100.12,
10045.45,100.85000000000001,
10045.95,103.44,
10046.45,104.46000000000001,
10046.95,105.12,
10047.45,103.02,
10047.95,100.27,
10048.45,101.75,
10048.95,103.86,
10049.45,103.51,
10049.95,104.68,
10050.45,102.84,
10050.95,104.37,
10051.45,100.99000000000001,
10051.95,102.24000000000001,
10052.45,106.09,
10052.95,109.74000000000001,
10053.45,112.12,
10053.95,110.36,
10054.45,112.19,
