TVT,GR,Geology
11631.95,109.93,
11632.45,108.62,
11632.95,109.25,
11633.45,116.88000000000001,
11633.95,121.26,
11634.45,123.19,
11634.95,124.54,
11635.45,128.26,
11635.95,135.01,
11636.45,145.32999999999998,
11636.95,146.01,
11637.45,135.01,
11637.95,124.16,
11638.45,117.9,
11638.95,114.99000000000001,
11639.45,101.99000000000001,
11639.95,95.0,
11640.45,92.15,
11640.95,98.85000000000001,
11641.45,99.83,
11641.95,100.08,
11642.45,97.22,
11642.95,99.84,
11643.45,100.39,
11643.95,104.45,
11644.45,101.73,
11644.95,104.46000000000001,
11645.45,106.62,
11645.95,108.54,
11646.45,106.48,
11646.95,103.06,
11647.45,102.29,
11647.95,99.36,
11648.45,97.38000000000001,
11648.95,98.0,
11649.45,101.56,
11649.95,105.72,
11650.45,105.63000000000001,
11650.95,108.43,
11651.45,112.5,
11651.95,116.69,
11652.45,119.97,
11652.95,125.17,
11653.45,141.79,
11653.95,155.85999999999999,
11654.45,158.42,
11654.95,143.53,
11655.45,126.37,
11655.95,113.10000000000001,
11656.45,111.34,
11656.95,111.74000000000001,
11657.45,115.07000000000001,
11657.95,115.93,
11658.45,115.78,
11658.95,111.56,
11659.45,110.65,
11659.95,109.97,
11660.45,117.10000000000001,
11660.95,122.27,
11661.45,128.49,
11661.95,128.59,
11662.45,128.44,
11662.95,124.63000000000001,
11663.45,120.83,
11663.95,116.27,
11664.45,119.59,
11664.95,125.52,
11665.45,127.18,
11665.95,133.4,
11666.45,134.32,
11666.95,134.97,
11667.45,141.26999999999998,
11667.95,152.42999999999998,
11668.45,158.45999999999998,
11668.95,137.82999999999998,
11669.45,122.11,
11669.95,117.48,
11670.45,121.98,
11670.95,123.04,
11671.45,120.75,
11671.95,124.31,
11672.45,122.08,
11672.95,122.04,
11673.45,121.32000000000001,
11673.95,122.49000000000001,
11674.45,122.64,
11674.95,120.12,
11675.45,124.3,
11675.95,128.72,
11676.45,133.96,
11676.95,139.59,
11677.45,150.57,
11677.95,152.26999999999998,
11678.45,143.81,
11678.95,125.17,
11679.45,117.7,
11679.95,118.38000000000001,
11680.45,138.45,
11680.95,162.48,
11681.45,208.01,
11681.95,218.64999999999998,
11682.45,207.54999999999998,
11682.95,161.98,
11683.45,134.34,
11683.95,120.5,
11684.45,115.79,
11684.95,110.69,
11685.45,109.68,
11685.95,107.53,
11686.45,106.85000000000001,
11686.95,105.15,
11687.45,108.8,
11687.95,110.36,
11688.45,111.52,
11688.95,109.42,
11689.45,111.4,
11689.95,116.43,
11690.45,119.77,
11690.95,129.63,
11691.45,135.32,
11691.95,142.41,
11692.45,133.65,
11692.95,127.65,
11693.45,120.42,
11693.95,123.92,
11694.45,122.0,
