TVT,GR,Geology
10167.95,120.0,
10168.45,120.0,
10168.95,120.0,
10169.45,120.0,
10169.95,120.0,
10170.45,120.0,
10170.95,120.0,
10171.45,120.0,
10171.95,120.0,
10172.45,121.60000000000001,
10172.95,123.3,
10173.45,124.9,
10173.95,126.5,
10174.45,128.2,
10174.95,129.79999999999998,
10175.45,130.79999999999998,
10175.95,131.79999999999998,
10176.45,132.7,
10176.95,133.7,
10177.45,134.7,
10177.95,133.7,
10178.45,132.7,
10178.95,131.79999999999998,
10179.45,130.79999999999998,
10179.95,129.79999999999998,
10180.45,128.79999999999998,
10180.95,127.8,
10181.45,126.9,
10181.95,125.9,
10182.45,124.9,
10182.95,125.7,
10183.45,126.5,
10183.95,127.4,
10184.45,128.2,
10184.95,129.0,
10185.45,129.79999999999998,
10185.95,129.79999999999998,
10186.45,129.79999999999998,
10186.95,129.79999999999998,
10187.45,129.79999999999998,
10187.95,129.79999999999998,
10188.45,130.79999999999998,
10188.95,131.79999999999998,
10189.45,132.7,
10189.95,133.7,
10190.45,134.7,
10190.95,134.7,
10191.45,134.7,
10191.95,134.7,
10192.45,134.7,
10192.95,134.7,
10193.45,134.7,
10193.95,134.7,
10194.45,134.7,
10194.95,134.7,
10195.45,134.7,
10195.95,135.5,
10196.45,136.29999999999998,
10196.95,137.1,
10197.45,138.0,
10197.95,138.79999999999998,
10198.45,139.6,
10198.95,137.1,
10199.45,134.7,
10199.95,132.29999999999998,
10200.45,129.79999999999998,
10200.95,129.79999999999998,
10201.45,129.79999999999998,
10201.95,129.79999999999998,
10202.45,129.79999999999998,
10202.95,129.79999999999998,
10203.45,129.79999999999998,
10203.95,130.79999999999998,
10204.45,131.79999999999998,
10204.95,132.7,
10205.45,133.7,
10205.95,134.7,
10206.45,136.7,
10206.95,138.6,
10207.45,140.6,
10207.95,142.5,
10208.45,144.5,
10208.95,144.5,
10209.45,144.5,
10209.95,144.5,
10210.45,144.5,
10210.95,144.5,
10211.45,144.5,
10211.95,140.79999999999998,
10212.45,137.1,
10212.95,133.5,
10213.45,129.79999999999998,
10213.95,126.9,
10214.45,123.9,
10214.95,121.0,
10215.45,118.0,
10215.95,115.10000000000001,
10216.45,116.10000000000001,
10216.95,117.10000000000001,
10217.45,118.0,
10217.95,119.0,
10218.45,120.0,
10218.95,121.2,
10219.45,122.5,
10219.95,123.7,
10220.45,124.9,
10220.95,122.9,
10221.45,121.0,
10221.95,119.0,
10222.45,117.10000000000001,
10222.95,115.10000000000001,
10223.45,118.8,
10223.95,122.5,
10224.45,126.10000000000001,
10224.95,129.79999999999998,
10225.45,127.4,
10225.95,124.9,
10226.45,122.5,
10226.95,120.0,
10227.45,116.10000000000001,
10227.95,112.2,
10228.45,108.2,
10228.95,104.3,
10229.45,100.4,
10229.95,100.4,
10230.45,100.4,
10230.95,100.4,
10231.45,100.4,
10231.95,98.4,
10232.45,96.5,
10232.95,94.5,
10233.45,92.60000000000001,
10233.95,90.60000000000001,
10234.45,93.0,
10234.95,95.5,
10235.45,98.0,
10235.95,100.4,
10236.45,102.9,
10236.95,105.3,
10237.45,107.8,
10237.95,110.2,
10238.45,111.2,
10238.95,112.2,
10239.45,113.10000000000001,
10239.95,114.10000000000001,
10240.45,115.10000000000001,
10240.95,116.3,
10241.45,117.5,
10241.95,118.8,
10242.45,120.0,
10242.95,122.0,
10243.45,123.9,
10243.95,125.9,
10244.45,127.8,
10244.95,129.79999999999998,
10245.45,100.4,
10245.95,100.7,
10246.45,100.9,
10246.95,101.2,
10247.45,101.5,
10247.95,101.8,
10248.45,102.0,
10248.95,102.3,
10249.45,102.60000000000001,
10249.95,102.9,
10250.45,103.10000000000001,
10250.95,103.4,
10251.45,103.7,
10251.95,103.9,
10252.45,104.2,
10252.95,104.5,
10253.45,104.8,
10253.95,105.0,
10254.45,105.3,
10254.95,105.60000000000001,
10255.45,105.8,
10255.95,106.10000000000001,
10256.45,106.4,
10256.95,106.7,
10257.45,106.9,
10257.95,107.2,
10258.45,107.5,
10258.95,107.8,
10259.45,108.0,
10259.95,108.3,
10260.45,108.60000000000001,
10260.95,108.8,
10261.45,109.10000000000001,
10261.95,109.4,
10262.45,109.7,
10262.95,109.9,
10263.45,110.2,
10263.95,110.2,
10264.45,110.2,
10264.95,110.2,
10265.45,110.2,
10265.95,110.2,
10266.45,110.2,
10266.95,110.2,
10267.45,110.2,
10267.95,107.3,
10268.45,104.3,
10268.95,101.4,
10269.45,98.4,
10269.95,95.5,
10270.45,96.7,
10270.95,98.0,
10271.45,99.2,
10271.95,100.4,
10272.45,101.4,
10272.95,102.4,
10273.45,103.3,
10273.95,104.3,
10274.45,105.3,
10274.95,102.4,
10275.45,99.4,
10275.95,96.5,
10276.45,93.5,
10276.95,90.60000000000001,
10277.45,90.60000000000001,
10277.95,90.60000000000001,
10278.45,90.60000000000001,
10278.95,90.60000000000001,
10279.45,94.5,
10279.95,98.4,
10280.45,102.4,
10280.95,106.3,
10281.45,110.2,
10281.95,106.9,
10282.45,103.7,
10282.95,100.4,
10283.45,99.4,
10283.95,98.4,
10284.45,97.5,
10284.95,96.5,
10285.45,95.5,
10285.95,96.5,
10286.45,97.5,
10286.95,98.4,
10287.45,99.4,
10287.95,100.4,
10288.45,99.2,
10288.95,98.0,
10289.45,96.7,
10289.95,95.5,
10290.45,94.5,
10290.95,93.5,
10291.45,92.60000000000001,
10291.95,91.60000000000001,
10292.45,90.60000000000001,
10292.95,89.60000000000001,
10293.45,88.60000000000001,
10293.95,87.7,
10294.45,86.7,
10294.95,85.7,
10295.45,87.7,
10295.95,89.60000000000001,
10296.45,91.60000000000001,
10296.95,93.5,
10297.45,95.5,
10297.95,95.5,
10298.45,95.5,
10298.95,95.5,
10299.45,95.5,
10299.95,95.5,
10300.45,101.60000000000001,
10300.95,107.8,
10301.45,113.9,
10301.95,120.0,
10302.45,115.10000000000001,
10302.95,110.2,
10303.45,105.3,
10303.95,100.4,
10304.45,95.5,
10304.95,96.5,
10305.45,97.5,
10305.95,98.4,
10306.45,99.4,
10306.95,100.4,
10307.45,99.60000000000001,
10307.95,98.8,
10308.45,98.0,
10308.95,97.10000000000001,
10309.45,96.3,
10309.95,95.5,
10310.45,95.5,
10310.95,95.5,
10311.45,95.5,
10311.95,95.5,
10312.45,94.3,
10312.95,93.0,
10313.45,91.8,
10313.95,90.60000000000001,
10314.45,90.60000000000001,
10314.95,90.60000000000001,
10315.45,90.60000000000001,
10315.95,90.60000000000001,
10316.45,93.0,
10316.95,95.5,
10317.45,98.0,
10317.95,100.4,
10318.45,101.4,
10318.95,102.4,
10319.45,103.3,
10319.95,104.3,
