TVT,GR,Geology
10627.130000000001,127.95,ANCC
10627.630000000001,124.08,ANCC
10628.130000000001,119.21000000000001,ANCC
10628.630000000001,119.74000000000001,ANCC
10629.130000000001,117.76,ANCC
10629.630000000001,110.06,ANCC
10630.130000000001,104.2,ANCC
10630.630000000001,98.37,ANCC
10631.130000000001,99.59,ANCC
10631.630000000001,101.04,ANCC
10632.130000000001,98.71000000000001,ANCC
10632.630000000001,93.42,ANCC
10633.130000000001,88.46000000000001,ANCC
10633.630000000001,92.12,ANCC
10634.130000000001,97.56,ANCC
10634.630000000001,100.61,ANCC
10635.130000000001,102.29,ANCC
10635.630000000001,101.15,ANCC
10636.130000000001,102.82000000000001,ANCC
10636.630000000001,98.22,ANCC
10637.130000000001,90.06,ANCC
10637.630000000001,80.84,ANCC
10638.130000000001,77.29,ANCC
10638.630000000001,80.34,ANCC
10639.130000000001,94.52,ANCC
10639.630000000001,121.35000000000001,ANCC
10640.130000000001,142.23,ANCC
10640.630000000001,143.82999999999998,ANCC
10641.130000000001,129.95,ANCC
10641.630000000001,114.71000000000001,ANCC
10642.130000000001,101.3,ANCC
10642.630000000001,90.21000000000001,ANCC
10643.130000000001,85.95,ANCC
10643.630000000001,90.14,ANCC
10644.130000000001,89.48,ANCC
10644.630000000001,94.52,ANCC
10645.130000000001,103.17,ANCC
10645.630000000001,118.03,ANCC
10646.130000000001,122.07000000000001,ANCC
10646.630000000001,115.55,ANCC
10647.130000000001,105.49000000000001,ANCC
10647.630000000001,102.05,ANCC
10648.130000000001,103.58,ANCC
10648.630000000001,101.14,ANCC
10649.130000000001,92.76,ANCC
10649.630000000001,85.51,ANCC
10650.130000000001,86.27,ANCC
10650.630000000001,92.39,ANCC
10651.130000000001,92.63000000000001,ANCC
10651.630000000001,89.94,ANCC
10652.130000000001,86.79,ANCC
10652.630000000001,87.4,ANCC
10653.130000000001,85.73,ANCC
10653.630000000001,89.46000000000001,ANCC
10654.130000000001,97.69,ANCC
10654.630000000001,107.24000000000001,ANCC
10655.130000000001,109.2,ANCC
10655.630000000001,104.93,ANCC
10656.130000000001,111.03,ANCC
10656.630000000001,127.44,ANCC
10657.130000000001,144.14,ANCC
10657.630000000001,148.1,ANCC
10658.130000000001,131.48,ANCC
10658.630000000001,117.61,ANCC
10659.130000000001,111.51,ANCC
10659.630000000001,121.12,ANCC
10660.130000000001,122.72,ANCC
10660.630000000001,118.68,ANCC
10661.130000000001,114.18,ANCC
10661.630000000001,119.82000000000001,ANCC
10662.130000000001,126.68,ANCC
10662.630000000001,131.1,ANCC
10663.130000000001,130.81,ANCC
10663.630000000001,128.51999999999998,ANCC
10664.130000000001,123.19,ANCC
10664.630000000001,118.22,ANCC
10665.130000000001,113.27,ANCC
10665.630000000001,112.5,ANCC
10666.130000000001,110.11,ANCC
10666.630000000001,115.52,ANCC
10667.130000000001,116.65,ANCC
10667.630000000001,112.64,ANCC
10668.130000000001,106.4,ANCC
10668.630000000001,103.06,ANCC
10669.130000000001,110.60000000000001,ANCC
10669.630000000001,116.93,ANCC
10670.130000000001,116.77,ANCC
10670.630000000001,110.98,ANCC
10671.130000000001,109.07000000000001,ANCC
10671.630000000001,110.4,ANCC
10672.130000000001,118.25,ANCC
10672.630000000001,118.02,ANCC
10673.130000000001,122.10000000000001,ANCC
10673.630000000001,117.0,ANCC
10674.130000000001,118.67,ANCC
10674.630000000001,120.51,ANCC
10675.130000000001,123.3,ANCC
10675.630000000001,132.14,ANCC
10676.130000000001,134.81,ANCC
10676.630000000001,139.71,ANCC
10677.130000000001,135.29,ANCC
10677.630000000001,129.04,ANCC
10678.130000000001,130.26,ANCC
10678.630000000001,129.34,ANCC
10679.130000000001,136.74,ANCC
10679.630000000001,133.01,ANCC
10680.130000000001,130.49,ANCC
10680.630000000001,128.78,ANCC
10681.130000000001,128.85999999999999,ANCC
10681.630000000001,128.98,ANCC
10682.130000000001,127.03,ANCC
10682.630000000001,126.75,ANCC
10683.130000000001,129.37,ANCC
10683.630000000001,128.68,ANCC
10684.130000000001,133.76999999999998,ANCC
10684.630000000001,133.69,ANCC
10685.130000000001,137.43,ANCC
10685.630000000001,133.46,ANCC
10686.130000000001,137.84,ANCC
10686.630000000001,136.85,ANCC
10687.130000000001,137.62,ANCC
10687.630000000001,137.43,ANCC
10688.130000000001,138.34,ANCC
10688.630000000001,139.03,ANCC
10689.130000000001,136.28,ANCC
10689.630000000001,136.13,ANCC
10690.130000000001,135.51999999999998,ANCC
