TVT,GR,Geology
11172.95,123.79,OLMOS
11173.45,122.8,OLMOS
11173.95,122.92,OLMOS
11174.45,123.71000000000001,OLMOS
11174.95,125.31,OLMOS
11175.45,125.83,OLMOS
11175.95,124.12,OLMOS
11176.45,123.35000000000001,OLMOS
11176.95,125.47,OLMOS
11177.45,127.86,OLMOS
11177.95,127.96000000000001,OLMOS
11178.45,127.25,OLMOS
11178.95,127.55,OLMOS
11179.45,128.54,OLMOS
11179.95,129.2,OLMOS
11180.45,128.71,OLMOS
11180.95,127.25,OLMOS
11181.45,125.5,OLMOS
11181.95,124.11,OLMOS
11182.45,124.9,OLMOS
11182.95,128.0,OLMOS
11183.45,129.88,OLMOS
11183.95,129.28,OLMOS
11184.45,129.06,OLMOS
11184.95,130.34,OLMOS
11185.45,130.93,OLMOS
11185.95,130.93,OLMOS
11186.45,132.34,OLMOS
11186.95,133.41,OLMOS
11187.45,130.81,OLMOS
11187.95,127.25,OLMOS
11188.45,126.72,OLMOS
11188.95,128.71,OLMOS
11189.45,130.62,OLMOS
11189.95,130.78,OLMOS
11190.45,129.29999999999998,OLMOS
11190.95,127.91,OLMOS
11191.45,127.28,OLMOS
11191.95,126.61,OLMOS
11192.45,126.77,OLMOS
11192.95,128.67,OLMOS
11193.45,131.10999999999999,OLMOS
11193.95,132.35,OLMOS
11194.45,132.18,OLMOS
11194.95,131.4,OLMOS
11195.45,130.14,OLMOS
11195.95,128.39,OLMOS
11196.45,127.16,OLMOS
11196.95,127.62,OLMOS
11197.45,128.2,OLMOS
11197.95,126.92,OLMOS
11198.45,125.18,OLMOS
11198.95,125.17,OLMOS
11199.45,126.69,OLMOS
11199.95,128.32999999999998,OLMOS
11200.45,129.41,OLMOS
11200.95,130.29,OLMOS
11201.45,130.95,OLMOS
11201.95,130.26,OLMOS
11202.45,129.06,OLMOS
11202.95,129.4,OLMOS
11203.45,130.63,OLMOS
11203.95,130.93,OLMOS
11204.45,130.21,OLMOS
11204.95,129.81,OLMOS
11205.45,129.63,OLMOS
11205.95,128.18,OLMOS
11206.45,124.72,OLMOS
11206.95,121.12,OLMOS
11207.45,120.37,OLMOS
11207.95,122.04,OLMOS
11208.45,123.65,OLMOS
11208.95,123.96000000000001,OLMOS
11209.45,123.92,OLMOS
11209.95,124.71000000000001,OLMOS
11210.45,126.65,OLMOS
11210.95,127.45,OLMOS
11211.45,127.22,OLMOS
11211.95,128.26999999999998,OLMOS
11212.45,129.45,OLMOS
11212.95,127.29,OLMOS
11213.45,123.03,OLMOS
11213.95,121.95,OLMOS
